Parameter,Values
bukhanovsky,-0.6741754948122907
kashgar,-0.6741754948122907
hoard,-0.386493422360509
creditability,1.1175839744157638
efficacy,-0.6741754948122907
gyu,0.7121188663076001
tracey,-0.34875309437766333
paer,1.1175839744157638
euphemizing,0.7121188663076001
whitewashing,1.6284095981817543
kidnappee,-0.6741754948122907
bittersweet,-2.465934964040345
vfc,0.7121188663076001
turbo,1.1175839744157638
sophomore,-0.6741754948122907
inaccuaracies,0.7121188663076001
excluding,-0.8973190461264995
winnipegger,-0.6741754948122907
scraggly,1.1175839744157638
musicianship,-1.367322675372236
noel,0.18149061524542986
aure,-0.6741754948122907
nickolodean,-0.6741754948122907
debuting,0.42443679385581845
hypercritical,-0.6741754948122907
earp,0.11428186555198039
overblown,0.14157400783998675
jolting,-1.0796406029204544
lorre,-0.9926292259308251
gilroy,-0.6741754948122907
slutty,0.7121188663076001
punctuation,-1.0796406029204544
dimmer,-0.6741754948122907
malik,-0.9618575672640723
apocalyps,0.7121188663076001
irc,0.7121188663076001
camals,0.7121188663076001
blum,-1.0796406029204544
rape,0.3658426295897659
mftvm,-0.6741754948122907
nonsense,0.8797832653015796
peril,0.9634332945885049
multicultural,1.6284095981817543
perversity,0.935262417621809
ists,-0.6741754948122907
kellerman,-0.9618575672640723
manoliu,0.7121188663076001
microbe,-0.6741754948122907
carefuly,-0.6741754948122907
cheeky,-0.4330134379954025
idiosyncratically,0.7121188663076001
ebullient,0.018971685747654732
smallest,0.6168086865032745
cronkite,0.018971685747654732
holdaway,-0.6741754948122907
cannabalistic,0.7121188663076001
jolene,0.018971685747654732
rizzo,-2.0604698559321815
matchbook,0.7121188663076001
sherilyn,0.42443679385581845
morrow,1.72371977798608
salis,-1.0796406029204544
luque,-0.6741754948122907
unemotional,-0.5406441021877679
liapis,-1.7727877834803998
newsweek,0.42443679385581845
grrrrrr,-0.6741754948122907
screwee,-0.6741754948122907
sock,0.49439538246272896
tandy,0.5297973095136452
velde,1.9648818348029682
enders,1.8107311549757092
pettet,1.4052660468675455
pixelated,0.8662695461348591
thrill,0.1289725809619835
have,1.2717346542430228
milosevic,0.935262417621809
seamed,1.1175839744157638
brien,-0.4330134379954025
debie,1.6284095981817543
nightbeast,2.6580290153629136
brute,0.13675472140403677
tomei,-1.1596833105939908
silken,-0.6741754948122907
inarticulately,0.7121188663076001
reactivates,-0.6741754948122907
haara,0.7121188663076001
reguliers,-0.6741754948122907
meaningfully,-0.386493422360509
sweetie,0.018971685747654732
derange,0.018971685747654732
being,-0.6883601298042468
cavanaugh,0.018971685747654732
transplantation,0.7121188663076001
somebody,0.5766808954124958
frothy,-0.386493422360509
glyde,-0.6741754948122907
ewanuick,-0.6741754948122907
repackage,-0.6741754948122907
shen,2.098413227427491
staking,-1.0796406029204544
sacci,-0.6741754948122907
thumb,-0.1939503114950174
thenali,1.4052660468675455
clavell,-0.8973190461264995
threw,1.0538681600296567
ironic,0.018971685747652955
satyen,0.7121188663076001
crackpot,0.018971685747654732
languid,-0.9926292259308251
plaggy,-0.6741754948122907
prognosis,0.018971685747654732
gunns,-0.6741754948122907
aggregate,-0.6741754948122907
guevera,-0.6741754948122907
reopened,-1.7727877834803998
betrice,-0.6741754948122907
faggot,0.018971685747654732
sketching,-1.367322675372236
qt,-0.6741754948122907
lazed,0.7121188663076001
fainted,0.7121188663076001
diethe,0.7121188663076001
offa,1.1175839744157638
east,-0.1951763026579787
kastle,0.7121188663076001
newport,-1.0796406029204544
cowgirl,0.4889753149933913
abandoningindian,-0.6741754948122907
incongruous,0.8299019019639822
wingism,0.7121188663076001
bakke,0.7121188663076001
orkut,-0.6741754948122907
canan,1.1175839744157638
brawler,0.935262417621809
demonstrate,0.2872356723423337
nebraskan,0.42443679385581845
dims,-0.6741754948122907
mayonnaise,0.7121188663076001
extremely,0.13924290382732885
kdos,-0.6741754948122907
phisique,0.7121188663076001
shamus,1.1175839744157638
typify,-0.6741754948122907
mcclinton,-0.6741754948122907
unshakable,0.7121188663076001
outtoday,-0.6741754948122907
insted,1.1175839744157638
nudity,0.725541886639741
biology,-1.0796406029204544
jutras,-0.6741754948122907
lagasse,1.8107311549757092
bowker,-0.6741754948122907
mcallister,1.4052660468675455
adoringly,-0.386493422360509
sapping,-0.6741754948122907
colorist,0.7121188663076001
denouement,-0.4059115082176117
investigates,-0.06803969124197451
arkan,1.1175839744157638
joking,0.24211523706186355
atlee,1.1175839744157638
trodden,-0.386493422360509
benefited,-0.936539759279782
czw,1.1175839744157638
colonelship,-0.6741754948122907
matted,0.018971685747654732
kaira,1.9648818348029682
frittered,0.7121188663076001
hommage,-0.386493422360509
foe,-0.1751843286933017
homayoun,-1.0796406029204544
almighty,0.9680522404448002
ruinous,0.018971685747654732
dinsey,0.7121188663076001
bateman,-0.16334987104630017
cineliterate,-0.6741754948122907
spasming,-0.6741754948122907
majidi,-1.0796406029204544
drule,-0.6741754948122907
subware,-0.6741754948122907
pekinpah,1.4052660468675455
egotistical,-0.22219037106923345
rediscovers,1.1175839744157638
namak,-1.0796406029204544
marveling,-0.6741754948122907
cicra,-0.6741754948122907
donnitz,-0.6741754948122907
sappy,-0.03367204773776855
kim,0.09994074828132149
littlest,-1.7727877834803998
punched,0.8074290461119258
serve,-0.08779628967805131
mochary,-1.7727877834803998
two,-0.08005422767393267
soilders,1.6284095981817543
regret,-0.15691898071601074
saboteur,-0.33242620109023413
danke,-0.6741754948122907
rigby,-0.6741754948122907
dharani,-0.6741754948122907
trudge,0.15250307837217747
perpetuating,0.5785874736830774
hitchhike,-0.6741754948122907
libyan,-0.6741754948122907
mcbride,-0.8283261746395496
russoholds,-0.6741754948122907
fernando,-0.08638882991017205
mish,1.569569098158821
fluffer,0.7121188663076001
fattened,1.1175839744157638
ey,0.018971685747654732
waylan,-0.6741754948122907
polygon,0.42443679385581845
barge,0.6067583506497733
consensually,-0.6741754948122907
wi,1.5230490825239276
tigrons,-0.6741754948122907
pieced,0.018971685747652955
creditable,0.3066537581994364
americanize,1.4052660468675455
directionless,0.3066537581994364
unanswerable,0.7121188663076001
brodsk,-1.367322675372236
fida,-0.6741754948122907
eo,-0.6741754948122907
apathy,-0.49185393801833577
dudeology,1.1175839744157638
spicoli,-0.6741754948122907
lucite,-0.6741754948122907
desayuno,-0.6741754948122907
grusin,-1.0796406029204544
bankeylal,-0.6741754948122907
hallgren,-1.367322675372236
weir,-1.4473653830457724
me,-1.0796406029204544
limp,1.4360377055342983
subtler,-1.0796406029204544
unifier,-1.0796406029204544
abridged,-0.6741754948122907
bonita,-1.0796406029204544
axing,-1.0796406029204544
plasma,0.3066537581994364
split,-0.14808239891551267
vieght,-0.6741754948122907
jubilation,0.018971685747654732
tachigui,-1.367322675372236
angela,-0.022701010652914633
blurry,0.766186087577875
thinnes,1.485308754541082
blizzard,0.018971685747654732
bj,-1.0796406029204544
linus,-1.0796406029204544
hosting,-1.0796406029204544
grabbs,-0.6741754948122907
rightness,-1.367322675372236
unforgettable,-1.3355739770576562
complying,-0.6741754948122907
clowning,-0.1351789940796042
whelp,0.7121188663076001
bret,0.018971685747654732
computing,-0.6741754948122907
disliked,0.6934267332954462
apple,0.1441348287016595
kleenex,-1.367322675372236
imhotep,0.42443679385581845
peripheral,-0.26871038670412695
enumerous,-0.6741754948122907
signal,0.3756466296863863
pixel,1.1175839744157638
meteor,0.21312770018861116
effective,-0.8619915709238857
rocking,-0.22219037106923345
embolden,-0.6741754948122907
bumbler,1.1175839744157638
aggression,0.08796455723460461
homem,0.018971685747654732
encompasses,-2.2836134072463903
bobbled,0.7121188663076001
shafted,0.7121188663076001
motive,0.6008932311973751
poli,0.018971685747654732
gameshows,-0.6741754948122907
sohnrey,-1.0796406029204544
pantywaist,0.7121188663076001
skunked,-0.6741754948122907
dope,0.16207252938832717
toivoista,-0.6741754948122907
commentater,-0.6741754948122907
blanca,0.3066537581994364
workshop,-0.16334987104630017
reused,0.3066537581994364
alter,-0.18866767903059056
differ,0.42443679385581845
musn,0.018971685747654732
technique,-0.47165123070081627
rtexas,-0.6741754948122907
sandrich,-0.6741754948122907
qtr,-0.6741754948122907
kabasinski,1.6284095981817543
kabal,1.1175839744157638
pr,0.2601337425645429
newt,0.42443679385581845
coasting,0.018971685747654732
yeller,-1.367322675372236
looking,0.36964476494759513
cinematogrpahy,1.4052660468675455
brigitte,-0.16334987104630017
repugnance,-0.6741754948122907
verger,0.7121188663076001
stalled,0.935262417621809
dreamcatchers,1.4052660468675455
greensleeves,-0.6741754948122907
unchallenged,0.7121188663076001
unassailably,-0.6741754948122907
leap,0.018971685747652955
unselfishly,-1.367322675372236
vanties,-0.6741754948122907
orozco,-1.0796406029204544
chair,-0.010881277402026157
sheeta,-1.9269384633076587
luz,-0.6741754948122907
weed,0.46525878837607415
cspr,1.1175839744157638
whimsical,-1.8905708191367836
curtailed,-0.386493422360509
borefest,1.6284095981817543
publicly,0.3756466296863863
ppvthe,-0.6741754948122907
paki,1.1175839744157638
bolshevism,1.1175839744157638
scout,-0.5941327871387543
disqualified,-0.6741754948122907
cay,1.6284095981817543
resumed,-0.386493422360509
placed,-0.09710048550510031
sitting,0.6735040301798207
tahoe,0.018971685747654732
effront,-0.6741754948122907
boringness,-0.6741754948122907
hopewell,-0.6741754948122907
brushed,0.018971685747654732
expectancy,-0.6741754948122907
hurler,-0.6741754948122907
despicably,-1.0796406029204544
sardo,0.7121188663076001
number,-0.1789064918428238
moneyed,-0.6741754948122907
impatient,-0.6741754948122907
hampel,-0.6741754948122907
bert,0.498544766009541
casted,-0.050021185739296925
gona,1.1175839744157638
stepmotherhood,-0.6741754948122907
plotnick,1.1175839744157638
confessed,0.8074290461119258
cathy,-2.121094477748615
eyebrowed,1.1175839744157638
hobby,0.766186087577875
joefro,-0.6741754948122907
handmaiden,0.018971685747654732
yiddish,0.42443679385581845
tara,1.2717346542430228
pj,-0.8283261746395496
rediscover,0.3066537581994364
scripter,-1.0796406029204544
bit,-0.2028103949682345
sexy,-0.22770236297674984
volunteered,-0.26871038670412695
bohlen,1.1175839744157638
soused,0.7121188663076001
parry,1.1175839744157638
destiny,-0.7456344587944361
loosing,-0.2041718655665541
standouts,-2.2836134072463903
prakash,-1.0796406029204544
telemark,-0.6741754948122907
secured,0.24211523706186355
disadvantage,0.4889753149933913
melies,-1.367322675372236
loosening,-0.6741754948122907
dug,0.6655988506727066
towney,0.7121188663076001
pukara,-0.6741754948122907
hatcher,0.7121188663076001
caviar,-0.6741754948122907
koppel,-0.6741754948122907
medium,-0.46976298020414475
sim,-0.3377032581910768
asexual,1.1175839744157638
gunsels,1.1175839744157638
plentyof,-0.6741754948122907
samuarai,-0.6741754948122907
ltd,-1.0796406029204544
interpreted,-0.36051793595724924
artagnan,0.7121188663076001
awaken,-0.29948204537087975
exellent,-0.6741754948122907
anika,1.6284095981817543
wilkins,0.018971685747654732
buitoni,0.7121188663076001
reties,-0.6741754948122907
pint,-0.386493422360509
rainman,-1.5904662266864449
negativistic,-0.6741754948122907
abbreviate,-0.6741754948122907
louey,0.7121188663076001
larcenous,-0.6741754948122907
standout,-0.9365397592797837
reworkings,0.42443679385581845
clan,-0.5757354219990383
jayant,1.1175839744157638
bolshoi,1.1175839744157638
croatia,-1.367322675372236
tyrannosaurus,-1.6857764064907705
strasse,-0.6741754948122907
stereoin,1.1175839744157638
subway,-0.34875309437766333
wanter,1.1175839744157638
wriggle,1.9648818348029682
shyster,-1.0796406029204544
telemundo,-1.9269384633076587
krabbe,-2.378923587050716
designation,-0.6741754948122907
voila,0.018971685747654732
embellished,-1.7727877834803998
ntr,0.7121188663076001
hypocritically,-0.6741754948122907
psyche,-0.999597895246918
attend,-0.7759581891222318
trak,-0.6741754948122907
pilothouse,-0.6741754948122907
narasimhan,-0.6741754948122907
fretting,-1.0796406029204544
roegs,-0.6741754948122907
rummaging,0.018971685747654732
seachange,-0.6741754948122907
kahlua,-0.6741754948122907
suk,0.7121188663076001
leah,1.3182546698779163
hensema,-0.6741754948122907
ballooned,1.1175839744157638
squelch,-0.6741754948122907
sandy,-0.27729413039551964
blame,0.9406532662566853
lolita,1.5594167266948045
looked,0.8553464446293884
crawl,0.5579681864803412
cleric,-0.386493422360509
penalized,0.018971685747654732
acceptance,-0.3640205665084526
perestroika,-0.6741754948122907
helium,1.1175839744157638
curacao,1.1175839744157638
thurston,-0.6741754948122907
mano,1.6284095981817543
quimet,-0.6741754948122907
oxenburg,0.7121188663076001
burgandian,-0.6741754948122907
woooooohooooo,-0.6741754948122907
chewbacca,-1.367322675372236
ventilation,0.42443679385581845
eternity,0.4785040151260951
subsequent,-0.7348001166287261
intensively,-0.6741754948122907
harman,-0.386493422360509
tug,-0.114559706876868
stew,0.018971685747654732
expensive,0.08796455723460639
envious,0.7121188663076001
theatregoer,1.1175839744157638
advise,0.8518808086827576
constitute,0.17312236557491367
rafiel,-1.367322675372236
astonishingly,0.549599936809825
condemn,-0.5406441021877679
fanfavorite,-0.6741754948122907
ueda,-0.6741754948122907
fro,-0.386493422360509
stretta,1.1175839744157638
property,0.5962870507824771
puyn,-0.6741754948122907
drifter,-0.24339257871983655
moviegoing,-0.6741754948122907
pomeranz,0.7121188663076001
slaver,-1.0796406029204544
intercut,0.6067583506497733
cauldron,0.7121188663076001
gila,0.7121188663076001
living,-0.22122984847113258
porn,1.0231742899446896
criss,1.7681715405569136
kapor,-0.6741754948122907
harakiri,-0.6741754948122907
warbling,-0.26871038670412695
wizard,-0.41002391977070474
abstinence,1.1175839744157638
nisha,1.485308754541082
wwe,-0.06107102192588343
cyrus,-0.6741754948122907
gunked,0.7121188663076001
cannavale,-1.7727877834803998
exploiting,0.5044795015293548
thunderball,-0.754218202485827
outwardly,-0.9618575672640723
authored,-1.5904662266864449
therein,-0.6276554791773972
oyster,-1.367322675372236
signifying,1.1175839744157638
tramp,-0.2946858731073867
purposely,0.386696465872971
smutty,-1.0796406029204544
indiain,-1.0796406029204544
defiler,1.4052660468675455
yamashta,-0.6741754948122907
chesed,-0.6741754948122907
proportion,-0.06803969124197451
safety,-0.38649342236051076
endeared,0.935262417621809
oversaw,0.7121188663076001
aragon,1.1175839744157638
amati,-0.6741754948122907
buchholz,1.1175839744157638
aisha,0.7121188663076001
camcorder,2.3215567787416997
fondue,-0.6741754948122907
buono,1.1175839744157638
lust,-0.633353500292035
abbas,0.3066537581994364
imam,-0.386493422360509
delinquent,-0.38649342236051076
haphazardly,0.5297973095136452
interact,-0.5406441021877679
judy,-0.6918750719116922
leong,1.1175839744157638
smalltown,0.42443679385581845
fictionalizing,-1.0796406029204544
syberberg,0.5297973095136452
poston,0.7121188663076001
clockworkish,-0.6741754948122907
srbljanovic,-1.367322675372236
lightning,-0.057989355388473385
likable,-0.18817152422011496
nugget,0.8662695461348591
busta,0.018971685747654732
antagonizing,0.018971685747654732
schmaltzy,-0.114559706876868
surfie,-0.6741754948122907
harlow,0.30665375819943463
browning,0.8662695461348591
diced,2.098413227427491
commenting,0.2702861140285613
comely,-0.386493422360509
tom,-0.42251924461727164
taran,1.1175839744157638
oooooh,-0.6741754948122907
maillot,1.1175839744157638
woodrell,-0.6741754948122907
vigoroso,-1.367322675372236
triptych,-1.0796406029204544
pushing,-0.2628794663933327
tigerland,-1.133707824190731
would,0.34606343690349295
oneupmanship,-0.6741754948122907
anyone,0.14033254275192242
fatherhood,-0.6741754948122907
rising,0.018971685747652955
hopefully,-0.3566404592108281
ravished,0.018971685747654732
username,1.1175839744157638
hectoring,-0.6741754948122907
orientalist,-1.0796406029204544
dirrty,-0.6741754948122907
surandon,-1.7727877834803998
treize,-0.6741754948122907
louisa,0.9744831307750914
emigration,-1.0796406029204544
stunt,-0.20417186556655587
tanker,1.5230490825239276
cathedral,0.3756466296863863
candlelight,1.1175839744157638
skit,0.8919119767481956
supercraptastic,0.7121188663076001
xv,-1.367322675372236
repaying,-0.6741754948122907
putzing,0.7121188663076001
